,AAPL,MSFT,NVDA,GOOGL,AMZN,META,AVGO,ASML,TSM,ADBE,NFLX,AMD,^NDX,QQQ,SPY
2006-02-01,2.2598092555999756,19.507278442382812,0.34373682737350464,9.979155540466309,2.1989998817443848,,,21.50138282775879,5.370392322540283,40.5099983215332,0.3872860074043274,42.099998474121094,1713.02001953125,36.07599639892578,88.6299057006836
2006-02-02,2.160332679748535,19.256820678710938,0.333269327878952,9.836588859558105,2.13700008392334,,,21.20941925048828,5.224700450897217,39.38999938964844,0.372857004404068,41.02000045776367,1685.77001953125,35.45978546142578,87.60132598876953
2006-02-03,2.152841806411743,19.159423828125,0.33632516860961914,9.476693153381348,1.9164999723434448,,,20.973976135253906,5.1644182205200195,39.20000076293945,0.37299999594688416,39.540000915527344,1664.530029296875,35.02326202392578,87.16645050048828
2006-02-06,2.016509532928467,18.90202522277832,0.3457997441291809,9.564867973327637,1.8975000381469727,,,21.096405029296875,5.290011405944824,39.52000045776367,0.3754290044307709,41.220001220703125,1657.5400390625,34.929107666015625,87.39425659179688
2006-02-07,2.0255000591278076,18.742008209228516,0.33349859714508057,9.138161659240723,1.8760000467300415,,,21.14350128173828,5.229726314544678,39.2599983215332,0.3702859878540039,41.0099983215332,1651.8399658203125,34.77505874633789,86.62109375
2006-02-08,2.0617549419403076,18.721139907836914,0.3431253433227539,9.166973114013672,1.9084999561309814,,,21.520221710205078,5.249821662902832,38.79999923706055,0.3591429889202118,40.86000061035156,1670.469970703125,35.17731857299805,87.40802001953125
2006-02-09,1.9460967779159546,18.547218322753906,0.33731889724731445,8.91089916229248,1.8995000123977661,,,21.520221710205078,5.209631443023682,38.119998931884766,0.3511430025100708,40.060001373291016,1654.0799560546875,34.843528747558594,87.26309204101562
2006-02-10,2.0168097019195557,18.568086624145508,0.3354083001613617,9.006274223327637,1.9259999990463257,,,21.07756805419922,5.149346828460693,38.689998626708984,0.36328598856925964,40.099998474121094,1663.75,35.057498931884766,87.42183685302734
2006-02-13,1.9389055967330933,18.359378814697266,0.3365543484687805,8.586273193359375,1.8930000066757202,,,20.851539611816406,4.988585472106934,38.189998626708984,0.36042898893356323,38.959999084472656,1645.8299560546875,34.655216217041016,87.26309204101562
2006-02-14,2.0266971588134766,18.540260314941406,0.3371659219264984,8.5271635055542,1.912500023841858,,,21.049318313598633,5.053894996643066,38.130001068115234,0.35128599405288696,40.220001220703125,1661.949951171875,35.006141662597656,88.1881103515625
2006-02-15,2.074038028717041,18.763626098632812,0.34365975856781006,8.503815650939941,1.9630000591278076,,,20.889211654663086,5.028777122497559,37.650001525878906,0.35642901062965393,40.2400016784668,1673.1500244140625,35.22865295410156,88.4987564086914
2006-02-16,2.1144890785217285,18.71476936340332,0.36062130331993103,9.101900100708008,1.9574999809265137,,,20.945720672607422,5.104132175445557,38.58000183105469,0.35928601026535034,41.7400016784668,1688.6099853515625,35.553916931152344,89.1614761352539
2006-02-17,2.106100082397461,18.63797950744629,0.3626840114593506,9.15877628326416,1.9594999551773071,,,20.597253799438477,5.013705253601074,37.79999923706055,0.3568570017814636,40.33000183105469,1675.2099609375,35.27146911621094,88.9198226928711
2006-02-20,2.106100082397461,18.63797950744629,0.3626840114593506,9.15877628326416,1.9594999551773071,,,20.597253799438477,5.013705253601074,37.79999923706055,0.3568570017814636,40.33000183105469,1675.2099609375,35.27146911621094,88.9198226928711
2006-02-21,2.0698447227478027,18.52629280090332,0.35496801137924194,9.10512924194336,1.9144999980926514,,,20.408889770507812,5.068966865539551,38.099998474121094,0.367713987827301,40.04999923706055,1655.6800537109375,34.877750396728516,88.69892883300781
2006-02-22,2.1369616985321045,18.651947021484375,0.3543564975261688,9.077807426452637,1.9359999895095825,,,19.95682144165039,4.973515033721924,38.7599983215332,0.37671399116516113,40.79999923706055,1677.52001953125,35.31426239013672,89.23735809326172
2006-02-23,2.1498451232910156,18.610071182250977,0.34893161058425903,9.390260696411133,1.8949999809265137,,,19.721372604370117,4.968491554260254,38.77000045776367,0.36728599667549133,40.38999938964844,1672.2900390625,35.22011184692383,89.10620880126953
2006-02-24,2.1411566734313965,18.5891170501709,0.348855584859848,9.373619079589844,1.9175000190734863,,,19.5047550201416,4.968491554260254,38.34000015258789,0.37114301323890686,40.540000915527344,1676.5,35.31426239013672,89.33404541015625
2006-02-27,2.1270744800567627,18.882307052612305,0.36299023032188416,9.696009635925293,1.9005000591278076,,,19.533010482788086,5.0338006019592285,39.189998626708984,0.3790000081062317,40.619998931884766,1695.6600341796875,35.70799255371094,89.36856079101562
2006-02-28,2.0521657466888428,18.756654739379883,0.3600866496562958,9.006524085998535,1.871999979019165,,,19.47650718688965,4.888111591339111,38.54999923706055,0.382999986410141,38.66999816894531,1670.5699462890625,35.17731857299805,88.51945495605469
2006-03-01,2.070443630218506,18.945117950439453,0.3737631142139435,9.060667991638184,1.8559999465942383,,,20.15460205078125,5.04887056350708,39.040000915527344,0.38357099890708923,40.06999969482422,1694.5799560546875,35.65663146972656,89.3064193725586
2006-03-02,2.085723876953125,18.826461791992188,0.3742975890636444,9.35002613067627,1.843999981880188,,,20.088674545288086,4.9986348152160645,38.810001373291016,0.382999986410141,41.33000183105469,1693.780029296875,35.68230056762695,89.29953002929688
2006-03-03,2.0290939807891846,18.79853057861328,0.3755967617034912,9.392993927001953,1.8604999780654907,,,20.003917694091797,4.923278331756592,39.04999923706055,0.382286012172699,39.5099983215332,1684.3199462890625,35.47687530517578,88.88529205322266
2006-03-06,1.9619777202606201,18.784574508666992,0.3748321235179901,9.142632484436035,1.843000054359436,,,19.617774963378906,4.868017196655273,38.43000030517578,0.3659999966621399,39.38999938964844,1669.93994140625,35.16875076293945,88.47803497314453
2006-03-07,1.986846923828125,18.8892879486084,0.36841440200805664,9.051976203918457,1.846500039100647,,,19.024438858032227,4.7474470138549805,38.11000061035156,0.3637140095233917,38.27000045776367,1661.02001953125,34.96335220336914,88.33995819091797
